ID_yr,Site,Year,Species,Treatment,spp_trt,Phytometer,Neighbour,light,carbon,WUE,gs
CAP12CU_2017,CAP12CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,500,10.8,3.12,357
CAP12CU_2017,CAP12CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,200,5.9,1.78,286
CAP12CU_2017,CAP12CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,100,2.6,0.89,257
CAP12CU_2017,CAP12CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,50,0.6,0.23,230
CAP12CU_2017,CAP12CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,0,-0.5,-0.2,225
CAP1CU_2017,CAP1CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1500,14.5,2.44,262
CAP1CU_2017,CAP1CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1000,13.3,3.51,271
CAP1CU_2017,CAP1CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,500,9.6,2.7,231
CAP1CU_2017,CAP1CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,200,4.5,1.42,207
CAP1CU_2017,CAP1CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,100,0.9,0.3,186
CAP1CU_2017,CAP1CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,50,-0.8,-0.29,168
CAP1CU_2017,CAP1CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,0,-2.1,-0.85,145
CAP2_2017,CAP2,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1500,10.3,2.6,157
CAP2_2017,CAP2,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1000,9.5,3.6,148
CAP2_2017,CAP2,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,500,7.2,3.26,125
CAP2_2017,CAP2,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,200,3.7,2.36,88
CAP2_2017,CAP2,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,100,1.1,0.85,74
CAP2_2017,CAP2,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,50,-0.4,-0.46,48
CAP2_2017,CAP2,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,0,-1.5,-2.17,38
CAP2CU_2017,CAP2CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1500,12,2.52,194
CAP2CU_2017,CAP2CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1000,11.6,3.36,208
CAP2CU_2017,CAP2CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,500,9.4,2.86,193
CAP2CU_2017,CAP2CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,200,4.1,1.38,179
CAP2CU_2017,CAP2CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,100,0.8,0.34,138
CAP2CU_2017,CAP2CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,50,-0.6,-0.29,121
CAP2CU_2017,CAP2CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,0,-1.7,-0.87,112
CAP3_2017,CAP3,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1500,9.5,2.23,174
CAP3_2017,CAP3,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1000,8.4,2.86,167
CAP3_2017,CAP3,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,500,7,3.5,128
CAP3_2017,CAP3,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,200,4.2,2.21,108
CAP3_2017,CAP3,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,100,1.3,0.87,86
CAP3_2017,CAP3,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,50,0,0,70
CAP3_2017,CAP3,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,0,-0.9,-0.7,73
CAP3CU_2017,CAP3CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1500,10.9,2.2,210
CAP3CU_2017,CAP3CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1000,10.1,2.74,235
CAP3CU_2017,CAP3CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,500,7.9,2.34,206
CAP3CU_2017,CAP3CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,200,4.9,0,NA
CAP3CU_2017,CAP3CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,100,1.3,0.6,129
CAP3CU_2017,CAP3CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,50,-0.3,-0.18,99
CAP3CU_2017,CAP3CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,0,-1.3,-0.85,85
CAP4_2017,CAP4,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1500,15,2.27,323
CAP4_2017,CAP4,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1000,14.2,2.96,404
CAP4_2017,CAP4,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,500,11.3,2.42,362
CAP4_2017,CAP4,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,200,6,1.35,347
CAP4_2017,CAP4,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,100,2.3,0.58,303
CAP4_2017,CAP4,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,50,0.3,0.08,282
CAP4_2017,CAP4,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,0,-0.9,-0.26,253
CAP4CU_2017,CAP4CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1500,15.3,2.94,230
CAP4CU_2017,CAP4CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1000,13.2,3.87,237
CAP4CU_2017,CAP4CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,500,9.7,3.37,179
CAP4CU_2017,CAP4CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,200,4.4,1.74,160
CAP4CU_2017,CAP4CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,100,1,0.47,132
CAP4CU_2017,CAP4CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,50,-0.5,-0.25,127
CAP4CU_2017,CAP4CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,0,-1.5,-0.94,97
CAP5_2017,CAP5,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1500,13.8,2.48,264
CAP5_2017,CAP5,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1000,13,3.04,299
CAP5_2017,CAP5,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,500,10.6,2.7,279
CAP5_2017,CAP5,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,200,5.4,1.56,244
CAP5_2017,CAP5,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,100,2.3,0.74,211
CAP5_2017,CAP5,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,50,0.4,0.14,188
CAP5_2017,CAP5,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,0,-0.8,-0.32,162
CAP5CU_2017,CAP5CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1500,17,3.05,264
CAP5CU_2017,CAP5CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1000,16.5,4.08,372
CAP5CU_2017,CAP5CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,500,11.5,3.08,285
CAP5CU_2017,CAP5CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,200,5.1,1.41,286
CAP5CU_2017,CAP5CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,100,1.5,0.48,243
CAP5CU_2017,CAP5CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,50,-0.3,-0.1,229
CAP5CU_2017,CAP5CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,0,-1.3,-0.49,206
CAP6_2017,CAP6,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1500,11.9,2.2,252
CAP6_2017,CAP6,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1000,11.5,2.93,262
CAP6_2017,CAP6,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,500,10.2,3.07,280
CAP6_2017,CAP6,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,200,5.9,1.64,274
CAP6_2017,CAP6,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,100,3.1,1.06,216
CAP6_2017,CAP6,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,50,1.2,0.51,171
CAP6_2017,CAP6,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,0,0,0,153
CAP6CU_2017,CAP6CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1500,13.7,2.28,285
CAP6CU_2017,CAP6CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1000,12.2,2.65,312
CAP6CU_2017,CAP6CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,500,9.4,2.63,277
CAP6CU_2017,CAP6CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,200,4.8,1.33,245
CAP6CU_2017,CAP6CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,100,1.4,0.42,241
CAP6CU_2017,CAP6CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,50,0,0,234
CAP6CU_2017,CAP6CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,0,-1,-0.33,208
CAP7CU_2017,CAP7CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1500,13.8,2.22,298
CAP7CU_2017,CAP7CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1000,12.7,2.51,350
CAP7CU_2017,CAP7CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,500,9.5,2.22,351
CAP7CU_2017,CAP7CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,200,4.3,1.02,292
CAP7CU_2017,CAP7CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,100,0.9,0.24,254
CAP7CU_2017,CAP7CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,50,-0.8,-0.25,208
CAP7CU_2017,CAP7CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,0,-0.6,-0.25,147
CAP9_2017,CAP9,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1500,13.6,2.52,249
CAP9_2017,CAP9,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1000,13.1,3.38,283
CAP9_2017,CAP9,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,500,10.3,3.07,226
CAP9_2017,CAP9,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,200,5.8,1.86,212
CAP9_2017,CAP9,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,100,2.5,0.9,185
CAP9_2017,CAP9,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,50,0.9,0.38,160
CAP9_2017,CAP9,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,0,-0.2,-0.1,125
CAP9CU_2017,CAP9CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1500,24.9,2.84,531
CAP9CU_2017,CAP9CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1000,17.1,3.17,377
CAP9CU_2017,CAP9CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,500,12.5,2.87,349
CAP9CU_2017,CAP9CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,200,5.7,1.57,307
CAP9CU_2017,CAP9CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,100,1.8,0.49,248
CAP9CU_2017,CAP9CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,50,-0.1,-0.03,213
CAP9CU_2017,CAP9CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,0,-1.2,-0.43,189
CCP1_2017,CCP1,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1500,5.5,1.57,139
CCP1_2017,CCP1,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1000,5.5,2.29,130
CCP1_2017,CCP1,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,500,5,2.66,122
CCP1_2017,CCP1,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,200,2.8,1.39,120
CCP1_2017,CCP1,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,100,1.5,0.92,95
CCP1_2017,CCP1,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,50,0.8,0.82,57
CCP1_2017,CCP1,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,0,0.4,0.36,69
CCP10_2017,CCP10,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1500,9.4,1.8,248
CCP10_2017,CCP10,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1000,8.8,2.52,237
CCP10_2017,CCP10,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,500,7.2,2.87,172
CCP10_2017,CCP10,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,200,3.2,1.61,133
CCP10_2017,CCP10,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,100,1.1,0.66,114
CCP10_2017,CCP10,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,50,0,0,103
CCP10_2017,CCP10,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,0,-0.9,-0.67,92
CCP10CU_2017,CCP10CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1500,10.9,2.71,170
CCP10CU_2017,CCP10CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1000,10.7,3.69,169
CCP10CU_2017,CCP10CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,500,9.8,4.24,166
CCP10CU_2017,CCP10CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,200,5.4,2.28,157
CCP10CU_2017,CCP10CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,100,2.6,1.25,140
CCP10CU_2017,CCP10CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,50,1.7,0.93,120
CCP10CU_2017,CCP10CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,0,-0.5,-0.36,88
CCP11_2017,CCP11,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1500,9.1,2.42,167
CCP11_2017,CCP11,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1000,8.5,3.65,156
CCP11_2017,CCP11,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,500,7.5,3.93,125
CCP11_2017,CCP11,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,200,4,2.92,91
CCP11_2017,CCP11,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,100,1.8,1.78,67
CCP11_2017,CCP11,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,50,0.5,0.65,51
CCP11_2017,CCP11,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,0,-0.6,-0.77,48
CCP11CU_2017,CCP11CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1500,12.9,2.41,268
CCP11CU_2017,CCP11CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1000,12.4,3.15,293
CCP11CU_2017,CCP11CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,500,10.4,3.31,280
CCP11CU_2017,CCP11CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,200,5.7,1.69,265
CCP11CU_2017,CCP11CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,100,2.7,0.88,247
CCP11CU_2017,CCP11CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,50,1,0.37,215
CCP11CU_2017,CCP11CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,0,-0.3,-0.13,184
CCP12_2017,CCP12,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1500,5.1,2.13,84
CCP12_2017,CCP12,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1000,4.5,3.46,70
CCP12_2017,CCP12,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,500,3.8,2.73,71
CCP12_2017,CCP12,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,200,2.8,2.28,64
CCP12_2017,CCP12,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,100,1.3,1.25,55
CCP12_2017,CCP12,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,50,-0.1,-0.1,51
CCP12_2017,CCP12,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,0,-0.9,-1.3,34
CCP12CU_2017,CCP12CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1500,14.3,2.19,371
CCP12CU_2017,CCP12CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1000,13.5,2.9,460
CCP12CU_2017,CCP12CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,500,11,2.41,424
CCP12CU_2017,CCP12CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,200,6.1,1.4,418
CCP12CU_2017,CCP12CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,100,2.7,0.67,383
CCP12CU_2017,CCP12CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,50,1.2,0.34,310
CCP12CU_2017,CCP12CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,0,0,0,228
CCP1CU_2017,CCP1CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1500,14.5,1.88,425
CCP1CU_2017,CCP1CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1000,13,2.45,457
CCP1CU_2017,CCP1CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,500,10.8,2.18,389
CCP1CU_2017,CCP1CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,200,6.6,1.47,343
CCP1CU_2017,CCP1CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,100,3.6,1.17,219
CCP1CU_2017,CCP1CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,50,1.6,0.48,254
CCP1CU_2017,CCP1CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,0,0.2,0.07,211
CCP2_2017,CCP2,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1500,9.8,2.09,203
CCP2_2017,CCP2,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1000,9,2.78,231
CCP2_2017,CCP2,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,500,7.6,2.59,186
CCP2_2017,CCP2,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,200,4.4,1.77,159
CCP2_2017,CCP2,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,100,1.9,0.91,133
CCP2_2017,CCP2,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,50,0.6,0.3,129
CCP2_2017,CCP2,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,0,-0.1,-0.06,105
CCP2CU_2017,CCP2CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1500,18.4,2.41,411
CCP2CU_2017,CCP2CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1000,16.8,2.84,505
CCP2CU_2017,CCP2CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,500,13.1,2.44,439
CCP2CU_2017,CCP2CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,200,5.7,1.35,442
CCP2CU_2017,CCP2CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,100,3.5,0.72,408
CCP2CU_2017,CCP2CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,50,1.5,0.33,371
CCP2CU_2017,CCP2CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,0,-0.1,-0.02,352
CCP3_2017,CCP3,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1500,12.5,1.79,372
CCP3_2017,CCP3,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1000,11.6,2.46,368
CCP3_2017,CCP3,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,500,10,2.27,337
CCP3_2017,CCP3,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,200,5.7,1.47,300
CCP3_2017,CCP3,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,100,2.8,0.81,264
CCP3_2017,CCP3,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,50,1.3,0.4,239
CCP3_2017,CCP3,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,0,0,0,199
CCP3CU_2017,CCP3CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1500,15.6,2.17,373
CCP3CU_2017,CCP3CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1000,14.4,2.72,404
CCP3CU_2017,CCP3CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,500,11.6,2.76,363
CCP3CU_2017,CCP3CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,200,5.9,1.31,335
CCP3CU_2017,CCP3CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,100,3,0.83,251
CCP3CU_2017,CCP3CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,50,1.2,0.37,218
CCP3CU_2017,CCP3CU,2017,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,0,-0.2,-0.07,187
CCP4_2017,CCP4,2017,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1500,11.6,2.64,186
